id,created,event_type,payload_json,reference_id,status,updated,user
vhh07yc9o7v6o18,2026-08-21 13:25:00.035Z,phase_halfway,"{""title"": ""Abschlussphase zur H\u00e4lfte \u23f0"", ""body"": ""Die Abschlussphase f\u00fcr \u201eWie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" ist zur H\u00e4lfte vorbei. Lege jetzt deine Unterst\u00fctzung fest!"", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Closing_phase_halfway,pending,2026-08-21 13:25:00.035Z,cc3304ea9b75a00f
bghm4ep0287r7yw,2026-08-21 13:25:00.319Z,phase_halfway,"{""title"": ""Abschlussphase zur H\u00e4lfte \u23f0"", ""body"": ""Die Abschlussphase f\u00fcr \u201eWie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" ist zur H\u00e4lfte vorbei. Lege jetzt deine Unterst\u00fctzung fest!"", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Closing_phase_halfway,dismissed,2026-08-23 14:22:02.921Z,de13859e1d6aea12
c7af2v4udu3kb82,2026-08-21 13:25:00.321Z,phase_halfway,"{""title"": ""Abschlussphase zur H\u00e4lfte \u23f0"", ""body"": ""Die Abschlussphase f\u00fcr \u201eWie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" ist zur H\u00e4lfte vorbei. Lege jetzt deine Unterst\u00fctzung fest!"", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Closing_phase_halfway,pending,2026-08-21 13:25:00.321Z,2c2aed88e0c41752
7ykyjpilui5i8bi,2026-08-21 13:25:00.322Z,phase_halfway,"{""title"": ""Abschlussphase zur H\u00e4lfte \u23f0"", ""body"": ""Die Abschlussphase f\u00fcr \u201eWie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" ist zur H\u00e4lfte vorbei. Lege jetzt deine Unterst\u00fctzung fest!"", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Closing_phase_halfway,actioned,2026-08-21 20:40:39.692Z,407be8b01d4ce342
cn0iidfldgi122u,2026-08-21 13:25:00.324Z,phase_halfway,"{""title"": ""Abschlussphase zur H\u00e4lfte \u23f0"", ""body"": ""Die Abschlussphase f\u00fcr \u201eWie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" ist zur H\u00e4lfte vorbei. Lege jetzt deine Unterst\u00fctzung fest!"", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Closing_phase_halfway,pending,2026-08-21 13:25:00.324Z,6a6cecc209785885
olv5nkxbl59mwp0,2026-08-21 13:25:00.325Z,phase_halfway,"{""title"": ""Abschlussphase zur H\u00e4lfte \u23f0"", ""body"": ""Die Abschlussphase f\u00fcr \u201eWie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" ist zur H\u00e4lfte vorbei. Lege jetzt deine Unterst\u00fctzung fest!"", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Closing_phase_halfway,pending,2026-08-21 13:25:00.325Z,216bb226ec191993
d6tvlzm2pj4k4oc,2026-08-21 13:25:00.326Z,phase_halfway,"{""title"": ""Closing window half over \u23f0"", ""body"": ""The closing window for \""Wie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" is half over. Finalize your support now!"", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Closing_phase_halfway,pending,2026-08-21 13:25:00.326Z,3e36e627a64bac27
gcdcdiwiewtxta0,2026-08-21 13:25:00.327Z,phase_halfway,"{""title"": ""Abschlussphase zur H\u00e4lfte \u23f0"", ""body"": ""Die Abschlussphase f\u00fcr \u201eWie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" ist zur H\u00e4lfte vorbei. Lege jetzt deine Unterst\u00fctzung fest!"", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Closing_phase_halfway,pending,2026-08-21 13:25:00.327Z,6a4af8b5c50c45a9
sh2ca11okgefxoy,2026-08-21 13:25:00.328Z,phase_halfway,"{""title"": ""Abschlussphase zur H\u00e4lfte \u23f0"", ""body"": ""Die Abschlussphase f\u00fcr \u201eWie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" ist zur H\u00e4lfte vorbei. Lege jetzt deine Unterst\u00fctzung fest!"", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Closing_phase_halfway,pending,2026-08-21 13:25:00.328Z,35a5f57f8816142e
8zfk04w2y57et09,2026-08-21 13:25:00.329Z,phase_halfway,"{""title"": ""Abschlussphase zur H\u00e4lfte \u23f0"", ""body"": ""Die Abschlussphase f\u00fcr \u201eWie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" ist zur H\u00e4lfte vorbei. Lege jetzt deine Unterst\u00fctzung fest!"", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Closing_phase_halfway,pending,2026-08-21 13:25:00.329Z,ee5e4e5bfc419bad
ewdu7rrm6dsl6vq,2026-08-21 13:25:00.330Z,phase_halfway,"{""title"": ""Abschlussphase zur H\u00e4lfte \u23f0"", ""body"": ""Die Abschlussphase f\u00fcr \u201eWie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" ist zur H\u00e4lfte vorbei. Lege jetzt deine Unterst\u00fctzung fest!"", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Closing_phase_halfway,pending,2026-08-21 13:25:00.330Z,762fef61cd09705e
2ny3gd66jjmwzw4,2026-08-21 13:25:00.331Z,phase_halfway,"{""title"": ""Abschlussphase zur H\u00e4lfte \u23f0"", ""body"": ""Die Abschlussphase f\u00fcr \u201eWie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" ist zur H\u00e4lfte vorbei. Lege jetzt deine Unterst\u00fctzung fest!"", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Closing_phase_halfway,pending,2026-08-21 13:25:00.331Z,b5234477b29af758
erdj4uh09ujd7ds,2026-08-21 13:25:00.332Z,phase_halfway,"{""title"": ""Abschlussphase zur H\u00e4lfte \u23f0"", ""body"": ""Die Abschlussphase f\u00fcr \u201eWie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" ist zur H\u00e4lfte vorbei. Lege jetzt deine Unterst\u00fctzung fest!"", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Closing_phase_halfway,pending,2026-08-21 13:25:00.332Z,9b6849405eda0dbd
w0l8077siq37bii,2026-08-21 13:25:00.333Z,phase_halfway,"{""title"": ""Abschlussphase zur H\u00e4lfte \u23f0"", ""body"": ""Die Abschlussphase f\u00fcr \u201eWie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" ist zur H\u00e4lfte vorbei. Lege jetzt deine Unterst\u00fctzung fest!"", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Closing_phase_halfway,pending,2026-08-21 13:25:00.333Z,7c575f07d0147059
ubi4dtk8hg362uj,2026-08-21 13:25:00.334Z,phase_halfway,"{""title"": ""Abschlussphase zur H\u00e4lfte \u23f0"", ""body"": ""Die Abschlussphase f\u00fcr \u201eWie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" ist zur H\u00e4lfte vorbei. Lege jetzt deine Unterst\u00fctzung fest!"", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Closing_phase_halfway,pending,2026-08-21 13:25:00.334Z,4ae21a849ee008e7
r7wu5uu0m1dsx90,2026-08-21 13:25:00.335Z,phase_halfway,"{""title"": ""Closing window half over \u23f0"", ""body"": ""The closing window for \""Wie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" is half over. Finalize your support now!"", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Closing_phase_halfway,pending,2026-08-21 13:25:00.335Z,a656e6eac2dca9c8
lp5wfj0u292but5,2026-08-21 13:25:00.336Z,phase_halfway,"{""title"": ""Abschlussphase zur H\u00e4lfte \u23f0"", ""body"": ""Die Abschlussphase f\u00fcr \u201eWie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" ist zur H\u00e4lfte vorbei. Lege jetzt deine Unterst\u00fctzung fest!"", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Closing_phase_halfway,pending,2026-08-21 13:25:00.336Z,b209c2355deb9852
etfl7s2u2yhsc7a,2026-08-21 13:25:00.337Z,phase_halfway,"{""title"": ""Abschlussphase zur H\u00e4lfte \u23f0"", ""body"": ""Die Abschlussphase f\u00fcr \u201eWie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" ist zur H\u00e4lfte vorbei. Lege jetzt deine Unterst\u00fctzung fest!"", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Closing_phase_halfway,pending,2026-08-21 13:25:00.337Z,cc3304ea9b75a00f
38ptqyhvgg7txf5,2026-08-22 07:25:00.009Z,phase_ending_soon,"{""title"": ""Schliesst in wenigen Stunden \u26a1"", ""body"": ""\u201eWie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" schliesst bald. Stelle sicher, dass deine Unterst\u00fctzung steht!"", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Closing_phase_ending_soon,dismissed,2026-08-23 14:22:02.586Z,de13859e1d6aea12
9nh928tyxlto9ib,2026-08-22 07:25:00.012Z,phase_ending_soon,"{""title"": ""Schliesst in wenigen Stunden \u26a1"", ""body"": ""\u201eWie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" schliesst bald. Stelle sicher, dass deine Unterst\u00fctzung steht!"", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Closing_phase_ending_soon,pending,2026-08-22 07:25:00.012Z,2c2aed88e0c41752
jc9ir0y44b73tik,2026-08-22 07:25:00.014Z,phase_ending_soon,"{""title"": ""Schliesst in wenigen Stunden \u26a1"", ""body"": ""\u201eWie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" schliesst bald. Stelle sicher, dass deine Unterst\u00fctzung steht!"", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Closing_phase_ending_soon,actioned,2026-08-22 10:15:40.740Z,407be8b01d4ce342
hi2tym66s383g5m,2026-08-22 07:25:00.015Z,phase_ending_soon,"{""title"": ""Schliesst in wenigen Stunden \u26a1"", ""body"": ""\u201eWie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" schliesst bald. Stelle sicher, dass deine Unterst\u00fctzung steht!"", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Closing_phase_ending_soon,pending,2026-08-22 07:25:00.015Z,6a6cecc209785885
82zywr6aryjadm8,2026-08-22 07:25:00.016Z,phase_ending_soon,"{""title"": ""Schliesst in wenigen Stunden \u26a1"", ""body"": ""\u201eWie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" schliesst bald. Stelle sicher, dass deine Unterst\u00fctzung steht!"", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Closing_phase_ending_soon,pending,2026-08-22 07:25:00.016Z,216bb226ec191993
dcl72vqnt9nm0xd,2026-08-22 07:25:00.017Z,phase_ending_soon,"{""title"": ""Closing in a few hours \u26a1"", ""body"": ""\""Wie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" closes soon. Make sure your support is set!"", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Closing_phase_ending_soon,pending,2026-08-22 07:25:00.017Z,3e36e627a64bac27
6cgykbbx519mc9s,2026-08-22 07:25:00.018Z,phase_ending_soon,"{""title"": ""Schliesst in wenigen Stunden \u26a1"", ""body"": ""\u201eWie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" schliesst bald. Stelle sicher, dass deine Unterst\u00fctzung steht!"", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Closing_phase_ending_soon,pending,2026-08-22 07:25:00.018Z,6a4af8b5c50c45a9
rrx7rfi686lryhe,2026-08-22 07:25:00.018Z,phase_ending_soon,"{""title"": ""Schliesst in wenigen Stunden \u26a1"", ""body"": ""\u201eWie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" schliesst bald. Stelle sicher, dass deine Unterst\u00fctzung steht!"", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Closing_phase_ending_soon,pending,2026-08-22 07:25:00.018Z,35a5f57f8816142e
l1j5pqlilhhr4ha,2026-08-22 07:25:00.019Z,phase_ending_soon,"{""title"": ""Schliesst in wenigen Stunden \u26a1"", ""body"": ""\u201eWie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" schliesst bald. Stelle sicher, dass deine Unterst\u00fctzung steht!"", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Closing_phase_ending_soon,actioned,2026-08-22 12:36:52.923Z,ee5e4e5bfc419bad
mol5eemp56ibhhx,2026-08-22 07:25:00.020Z,phase_ending_soon,"{""title"": ""Schliesst in wenigen Stunden \u26a1"", ""body"": ""\u201eWie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" schliesst bald. Stelle sicher, dass deine Unterst\u00fctzung steht!"", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Closing_phase_ending_soon,pending,2026-08-22 07:25:00.020Z,762fef61cd09705e
2azpwzqsxcdnls1,2026-08-22 07:25:00.020Z,phase_ending_soon,"{""title"": ""Schliesst in wenigen Stunden \u26a1"", ""body"": ""\u201eWie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" schliesst bald. Stelle sicher, dass deine Unterst\u00fctzung steht!"", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Closing_phase_ending_soon,pending,2026-08-22 07:25:00.020Z,b5234477b29af758
p8ajfldd0m3brko,2026-08-22 07:25:00.021Z,phase_ending_soon,"{""title"": ""Schliesst in wenigen Stunden \u26a1"", ""body"": ""\u201eWie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" schliesst bald. Stelle sicher, dass deine Unterst\u00fctzung steht!"", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Closing_phase_ending_soon,pending,2026-08-22 07:25:00.021Z,9b6849405eda0dbd
cts9xjphx6sbgzu,2026-08-22 07:25:00.022Z,phase_ending_soon,"{""title"": ""Schliesst in wenigen Stunden \u26a1"", ""body"": ""\u201eWie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" schliesst bald. Stelle sicher, dass deine Unterst\u00fctzung steht!"", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Closing_phase_ending_soon,pending,2026-08-22 07:25:00.022Z,7c575f07d0147059
y8c4dx4ybfwg3vq,2026-08-22 07:25:00.023Z,phase_ending_soon,"{""title"": ""Schliesst in wenigen Stunden \u26a1"", ""body"": ""\u201eWie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" schliesst bald. Stelle sicher, dass deine Unterst\u00fctzung steht!"", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Closing_phase_ending_soon,pending,2026-08-22 07:25:00.023Z,4ae21a849ee008e7
t50rstyjn16earx,2026-08-22 07:25:00.024Z,phase_ending_soon,"{""title"": ""Closing in a few hours \u26a1"", ""body"": ""\""Wie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" closes soon. Make sure your support is set!"", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Closing_phase_ending_soon,pending,2026-08-22 07:25:00.024Z,a656e6eac2dca9c8
pteu5ni9kl7irwi,2026-08-22 07:25:00.025Z,phase_ending_soon,"{""title"": ""Schliesst in wenigen Stunden \u26a1"", ""body"": ""\u201eWie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" schliesst bald. Stelle sicher, dass deine Unterst\u00fctzung steht!"", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Closing_phase_ending_soon,pending,2026-08-22 07:25:00.025Z,b209c2355deb9852
id6q19hxo60197f,2026-08-22 07:25:00.027Z,phase_ending_soon,"{""title"": ""Schliesst in wenigen Stunden \u26a1"", ""body"": ""\u201eWie definieren wir das WG-Netz und ihre Rolle in Winterthur?\"" schliesst bald. Stelle sicher, dass deine Unterst\u00fctzung steht!"", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/question""}}",76q0g006tjtp7gp_Closing_phase_ending_soon,pending,2026-08-22 07:25:00.027Z,cc3304ea9b75a00f
qum7yvspkl9b8p6,2026-08-22 07:25:00.323Z,phase_ending_soon,"{""title"": ""Schliesst in wenigen Stunden \u26a1"", ""body"": ""\u201eWie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" schliesst bald. Stelle sicher, dass deine Unterst\u00fctzung steht!"", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Closing_phase_ending_soon,dismissed,2026-08-23 14:22:02.392Z,de13859e1d6aea12
dmi1g83oj09no6u,2026-08-22 07:25:00.324Z,phase_ending_soon,"{""title"": ""Schliesst in wenigen Stunden \u26a1"", ""body"": ""\u201eWie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" schliesst bald. Stelle sicher, dass deine Unterst\u00fctzung steht!"", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Closing_phase_ending_soon,pending,2026-08-22 07:25:00.324Z,2c2aed88e0c41752
vw6kssibi87n3m3,2026-08-22 07:25:00.325Z,phase_ending_soon,"{""title"": ""Schliesst in wenigen Stunden \u26a1"", ""body"": ""\u201eWie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" schliesst bald. Stelle sicher, dass deine Unterst\u00fctzung steht!"", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Closing_phase_ending_soon,actioned,2026-08-22 10:14:18.072Z,407be8b01d4ce342
02kgwv624t2khha,2026-08-22 07:25:00.326Z,phase_ending_soon,"{""title"": ""Schliesst in wenigen Stunden \u26a1"", ""body"": ""\u201eWie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" schliesst bald. Stelle sicher, dass deine Unterst\u00fctzung steht!"", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Closing_phase_ending_soon,pending,2026-08-22 07:25:00.326Z,6a6cecc209785885
j6r56qmupo4l5vb,2026-08-22 07:25:00.327Z,phase_ending_soon,"{""title"": ""Schliesst in wenigen Stunden \u26a1"", ""body"": ""\u201eWie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" schliesst bald. Stelle sicher, dass deine Unterst\u00fctzung steht!"", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Closing_phase_ending_soon,pending,2026-08-22 07:25:00.327Z,216bb226ec191993
l05p6irmfcybn1g,2026-08-22 07:25:00.328Z,phase_ending_soon,"{""title"": ""Closing in a few hours \u26a1"", ""body"": ""\""Wie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" closes soon. Make sure your support is set!"", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Closing_phase_ending_soon,pending,2026-08-22 07:25:00.328Z,3e36e627a64bac27
yfd6ayp2jk7djyf,2026-08-22 07:25:00.328Z,phase_ending_soon,"{""title"": ""Schliesst in wenigen Stunden \u26a1"", ""body"": ""\u201eWie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" schliesst bald. Stelle sicher, dass deine Unterst\u00fctzung steht!"", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Closing_phase_ending_soon,pending,2026-08-22 07:25:00.328Z,6a4af8b5c50c45a9
s322gffmaga7c8j,2026-08-22 07:25:00.329Z,phase_ending_soon,"{""title"": ""Schliesst in wenigen Stunden \u26a1"", ""body"": ""\u201eWie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" schliesst bald. Stelle sicher, dass deine Unterst\u00fctzung steht!"", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Closing_phase_ending_soon,pending,2026-08-22 07:25:00.329Z,35a5f57f8816142e
akklg5ct67o0mpb,2026-08-22 07:25:00.330Z,phase_ending_soon,"{""title"": ""Schliesst in wenigen Stunden \u26a1"", ""body"": ""\u201eWie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" schliesst bald. Stelle sicher, dass deine Unterst\u00fctzung steht!"", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Closing_phase_ending_soon,actioned,2026-08-22 12:37:23.909Z,ee5e4e5bfc419bad
428pbl2xnb7279a,2026-08-22 07:25:00.331Z,phase_ending_soon,"{""title"": ""Schliesst in wenigen Stunden \u26a1"", ""body"": ""\u201eWie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" schliesst bald. Stelle sicher, dass deine Unterst\u00fctzung steht!"", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Closing_phase_ending_soon,pending,2026-08-22 07:25:00.331Z,762fef61cd09705e
knrqkrh1d7303hk,2026-08-22 07:25:00.332Z,phase_ending_soon,"{""title"": ""Schliesst in wenigen Stunden \u26a1"", ""body"": ""\u201eWie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" schliesst bald. Stelle sicher, dass deine Unterst\u00fctzung steht!"", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Closing_phase_ending_soon,pending,2026-08-22 07:25:00.332Z,b5234477b29af758
dkhkqz2z4umcx5x,2026-08-22 07:25:00.333Z,phase_ending_soon,"{""title"": ""Schliesst in wenigen Stunden \u26a1"", ""body"": ""\u201eWie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" schliesst bald. Stelle sicher, dass deine Unterst\u00fctzung steht!"", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Closing_phase_ending_soon,pending,2026-08-22 07:25:00.333Z,9b6849405eda0dbd
08zjspzwtl6clk4,2026-08-22 07:25:00.333Z,phase_ending_soon,"{""title"": ""Schliesst in wenigen Stunden \u26a1"", ""body"": ""\u201eWie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" schliesst bald. Stelle sicher, dass deine Unterst\u00fctzung steht!"", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Closing_phase_ending_soon,pending,2026-08-22 07:25:00.333Z,7c575f07d0147059
mndvntbtoac0f27,2026-08-22 07:25:00.334Z,phase_ending_soon,"{""title"": ""Schliesst in wenigen Stunden \u26a1"", ""body"": ""\u201eWie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" schliesst bald. Stelle sicher, dass deine Unterst\u00fctzung steht!"", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Closing_phase_ending_soon,pending,2026-08-22 07:25:00.334Z,4ae21a849ee008e7
v4tmh4iva8b9s0v,2026-08-22 07:25:00.335Z,phase_ending_soon,"{""title"": ""Closing in a few hours \u26a1"", ""body"": ""\""Wie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" closes soon. Make sure your support is set!"", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Closing_phase_ending_soon,pending,2026-08-22 07:25:00.335Z,a656e6eac2dca9c8
ik90agbo7zbugct,2026-08-22 07:25:00.336Z,phase_ending_soon,"{""title"": ""Schliesst in wenigen Stunden \u26a1"", ""body"": ""\u201eWie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" schliesst bald. Stelle sicher, dass deine Unterst\u00fctzung steht!"", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Closing_phase_ending_soon,actioned,2026-08-30 13:28:10.484Z,b209c2355deb9852
mbnlzlc9jrgoxqg,2026-08-22 07:25:00.337Z,phase_ending_soon,"{""title"": ""Schliesst in wenigen Stunden \u26a1"", ""body"": ""\u201eWie k\u00f6nnen wir Material, R\u00e4ume und Ressourcen \u00fcber WGs hinweg effizient teilen und lagern?\"" schliesst bald. Stelle sicher, dass deine Unterst\u00fctzung steht!"", ""data"": {""url"": ""/questions/3o2fj1znev0krvz/proposals/question""}}",3o2fj1znev0krvz_Closing_phase_ending_soon,pending,2026-08-22 07:25:00.337Z,cc3304ea9b75a00f
8hjzdzqylmq1d2n,2026-08-22 13:22:00.010Z,ballot_entry,"{""title"": ""Auf der Abstimmungsliste! \ud83c\udfaf"", ""body"": ""Eine Idee, die du unterst\u00fctzt (\""Solidarit\u00e4tsnetzwerk\""), hat es auf die Abstimmungsliste geschafft."", ""data"": {""url"": ""/questions/76q0g006tjtp7gp/proposals/vixofkl1sb29k6z""}}",vixofkl1sb29k6z,pending,2026-08-22 13:22:00.010Z,216bb226ec191993
